x,y,code
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
984.5,304.5,1
982.5,304.5,0
973.5,307.5,0
964.5,310.5,0
958.5,313.5,0
949.5,316.5,0
943.5,316.5,0
928.5,322.5,0
922.5,325.5,0
916.5,325.5,0
904.5,331.5,0
892.5,334.5,0
886.5,337.5,0
874.5,343.5,0
862.5,349.5,0
856.5,352.5,0
844.5,355.5,0
832.5,361.5,0
823.5,364.5,0
810.5,370.5,1
799.5,373.5,0
787.5,379.5,0
781.5,382.5,0
769.5,388.5,0
760.5,391.5,0
751.5,394.5,0
738.5,399.5,1
727.5,403.5,0
721.5,406.5,0
708.5,411.5,1
697.5,415.5,0
688.5,418.5,0
677.5,421.5,1
667.5,424.5,0
661.5,427.5,0
649.5,433.5,0
637.5,436.5,0
631.5,439.5,0
619.5,442.5,0
607.5,448.5,0
596.5,451.5,1
589.5,454.5,0
580.5,457.5,0
568.5,460.5,0
562.5,463.5,0
550.5,466.5,0
538.5,472.5,0
532.5,475.5,0
526.5,478.5,0
517.5,481.5,0
508.5,484.5,0
499.5,487.5,0
493.5,490.5,0
484.5,493.5,0
481.5,493.5,0
472.5,496.5,0
463.5,499.5,0
460.5,499.5,0
451.5,502.5,0
445.5,505.5,0
442.5,505.5,0
436.5,508.5,0
430.5,511.5,0
424.5,511.5,0
421.5,511.5,0
415.5,514.5,0
412.5,517.5,0
409.5,517.5,0
406.5,517.5,0
403.5,517.5,0
403.5,517.5,0
400.5,517.5,0
397.5,517.5,0
397.5,517.5,0
394.5,517.5,0
394.5,517.5,0
394.5,517.5,0
394.5,517.5,0
391.5,517.5,0
391.5,517.5,0
391.5,517.5,0
391.5,517.5,0
394.5,517.5,0
394.5,517.5,0
397.5,517.5,0
400.5,517.5,0
400.5,517.5,0
406.5,514.5,0
409.5,511.5,0
409.5,511.5,0
412.5,511.5,0
418.5,508.5,0
424.5,505.5,0
427.5,505.5,0
433.5,502.5,0
439.5,499.5,0
442.5,499.5,0
451.5,496.5,0
460.5,493.5,0
463.5,493.5,0
472.5,490.5,0
481.5,487.5,0
487.5,484.5,0
496.5,481.5,0
508.5,478.5,0
514.5,475.5,0
526.5,472.5,0
538.5,469.5,0
