x,y,code
384.5,270.5,1
385.5,271.5,0
385.5,271.5,0
403.5,259.5,0
406.5,259.5,0
427.5,250.5,0
430.5,250.5,0
448.5,244.5,0
451.5,244.5,0
484.5,235.5,0
487.5,235.5,0
512.5,233.5,1
514.5,235.5,0
541.5,235.5,0
541.5,235.5,0
565.5,235.5,0
568.5,238.5,0
598.5,241.5,0
598.5,241.5,0
628.5,244.5,0
631.5,244.5,0
661.5,250.5,0
664.5,250.5,0
697.5,259.5,0
697.5,262.5,0
730.5,271.5,0
733.5,271.5,0
766.5,280.5,0
768.5,283.5,1
805.5,295.5,0
826.5,304.5,0
848.5,303.5,1
850.5,304.5,0
880.5,316.5,0
886.5,316.5,0
922.5,319.5,0
926.5,327.5,1
961.5,334.5,0
963.5,334.5,1
1000.5,346.5,0
1033.5,358.5,0
1043.5,354.5,1
1042.5,355.5,0
1042.5,358.5,0
1042.5,358.5,0
1042.5,361.5,0
1042.5,361.5,0
1042.5,355.5,0
1039.5,355.5,0
1036.5,352.5,0
1036.5,352.5,0
1033.5,352.5,0
1033.5,352.5,0
1036.5,349.5,0
1045.5,352.5,0
1045.5,352.5,0
1045.5,355.5,0
1048.5,358.5,0
1048.5,358.5,0
1048.5,358.5,0
1048.5,358.5,0
1048.5,358.5,0
1048.5,358.5,0
1045.5,364.5,0
1045.5,364.5,0
1045.5,364.5,0
1045.5,364.5,0
1042.5,358.5,0
1042.5,355.5,0
1043.5,355.5,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2

ID,Column,Variable Name,Data Type,Rank,Missing Value,Dimensions
1,A,x,System.Double,1,,frame
2,B,y,System.Double,1,,frame
3,C,code,System.Int16,1,,frame

Variable,Key,Type,Value
0,videofilepath,System.String,D:\Google Drive\Sync\bird videos\ueno_park.mp4
0,lambda_d,System.Double,10000
0,lambda_u,System.Double,1
0,lambda_o,System.Double,10000000
0,patch_size,System.Double,21
0,num_pca_data,System.Double,10000
0,pca_dim,System.Double,16
0,max_occlusion_duration,System.Double,250
0,matches_per_keyframe,System.Double,10
0,index_approx_ratio,System.Double,1
0,max_matches_per_frame,System.Double,1000
0,matches_appearance_threshold,System.Double,1E+100
0,index_accuracy,System.Double,3

