x,y,code
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
986.5,349.5,1
979.5,349.5,0
970.5,352.5,0
958.5,352.5,0
952.5,352.5,0
940.5,355.5,0
934.5,355.5,0
916.5,358.5,0
910.5,358.5,0
901.5,358.5,0
889.5,358.5,0
877.5,358.5,0
871.5,358.5,0
859.5,358.5,0
845.5,359.5,1
838.5,358.5,0
826.5,358.5,0
814.5,358.5,0
808.5,358.5,0
796.5,358.5,0
781.5,358.5,0
769.5,358.5,0
762.5,358.5,1
748.5,358.5,0
733.5,358.5,0
724.5,358.5,0
712.5,355.5,0
700.5,352.5,0
694.5,352.5,0
682.5,349.5,0
670.5,346.5,0
661.5,343.5,0
649.5,340.5,0
637.5,337.5,0
631.5,337.5,0
619.5,334.5,0
607.5,331.5,0
601.5,331.5,0
586.5,328.5,0
575.5,325.5,1
562.5,322.5,0
556.5,322.5,0
547.5,322.5,0
535.5,319.5,0
529.5,319.5,0
517.5,316.5,0
505.5,313.5,0
499.5,310.5,0
493.5,310.5,0
484.5,310.5,0
475.5,307.5,0
466.5,307.5,0
463.5,307.5,0
454.5,307.5,0
451.5,307.5,0
442.5,307.5,0
433.5,307.5,0
430.5,307.5,0
424.5,307.5,0
418.5,307.5,0
415.5,307.5,0
409.5,307.5,0
406.5,307.5,0
403.5,307.5,0
400.5,307.5,0
397.5,307.5,0
394.5,307.5,0
391.5,307.5,0
388.5,307.5,0
385.5,307.5,0
382.5,307.5,0
380.5,306.5,1
379.5,307.5,0
379.5,307.5,0
379.5,310.5,0
379.5,313.5,0
382.5,313.5,0
382.5,316.5,0
385.5,316.5,0
385.5,316.5,0
385.5,316.5,0
388.5,316.5,0
391.5,319.5,0
394.5,319.5,0
397.5,322.5,0
400.5,322.5,0
403.5,322.5,0
409.5,325.5,0
415.5,328.5,0
418.5,328.5,0
421.5,328.5,0
427.5,331.5,0
433.5,334.5,0
436.5,334.5,0
442.5,337.5,0
451.5,340.5,0
457.5,340.5,0
466.5,343.5,0
475.5,346.5,0
481.5,346.5,0
493.5,349.5,0
505.5,352.5,0
511.5,352.5,0
521.5,354.5,1
535.5,358.5,0
541.5,358.5,0
556.5,361.5,0
568.5,364.5,0
