x,y,code
575.5,238.5,1
571.5,238.5,0
568.5,238.5,0
565.5,238.5,0
562.5,235.5,0
559.5,235.5,0
556.5,235.5,0
553.5,232.5,0
550.5,232.5,0
547.5,232.5,0
544.5,229.5,0
541.5,229.5,0
538.5,229.5,0
535.5,226.5,0
532.5,226.5,0
529.5,226.5,0
526.5,226.5,0
523.5,223.5,0
520.5,223.5,0
517.5,223.5,0
514.5,223.5,0
511.5,223.5,0
508.5,220.5,0
505.5,220.5,0
502.5,220.5,0
499.5,220.5,0
496.5,217.5,0
493.5,217.5,0
490.5,217.5,0
487.5,217.5,0
484.5,217.5,0
481.5,217.5,0
478.5,214.5,0
475.5,214.5,0
472.5,214.5,0
472.5,211.5,0
469.5,211.5,0
466.5,211.5,0
463.5,211.5,0
460.5,211.5,0
457.5,211.5,0
457.5,208.5,0
454.5,208.5,0
451.5,208.5,0
448.5,208.5,0
445.5,208.5,0
445.5,208.5,0
442.5,208.5,0
439.5,205.5,0
436.5,205.5,0
433.5,205.5,0
433.5,205.5,0
430.5,205.5,0
427.5,205.5,0
424.5,202.5,0
421.5,202.5,0
421.5,202.5,0
418.5,202.5,0
415.5,202.5,0
412.5,199.5,0
412.5,199.5,0
409.5,199.5,0
406.5,199.5,0
403.5,199.5,0
400.5,199.5,0
397.5,196.5,0
394.5,196.5,0
391.5,196.5,0
391.5,196.5,0
388.5,193.5,0
385.5,193.5,0
382.5,190.5,0
379.5,190.5,0
376.5,190.5,0
373.5,187.5,0
370.5,187.5,0
364.5,187.5,0
361.5,184.5,0
358.5,184.5,0
355.5,184.5,0
349.5,184.5,0
346.5,184.5,0
343.5,181.5,0
337.5,181.5,0
334.5,181.5,0
331.5,181.5,0
325.5,181.5,0
319.5,181.5,0
316.5,181.5,0
313.5,178.5,0
310.5,178.5,0
304.5,178.5,0
298.5,178.5,0
295.5,178.5,0
289.5,178.5,0
286.5,178.5,0
280.5,178.5,0
277.5,178.5,0
274.5,175.5,0
271.5,175.5,0
265.5,175.5,0
259.5,175.5,0
256.5,175.5,0
253.5,175.5,0
250.5,175.5,0
247.5,175.5,0
241.5,175.5,0
238.5,175.5,0
235.5,175.5,0
232.5,175.5,0
229.5,175.5,0
229.5,175.5,0
226.5,175.5,0
223.5,175.5,0
220.5,175.5,0
217.5,175.5,0
214.5,175.5,0
214.5,178.5,0
211.5,178.5,0
208.5,178.5,0
208.5,178.5,0
205.5,178.5,0
205.5,178.5,0
202.5,178.5,0
202.5,178.5,0
199.5,178.5,0
199.5,181.5,0
196.5,181.5,0
196.5,181.5,0
193.5,181.5,0
193.5,181.5,0
190.5,181.5,0
190.5,184.5,0
190.5,184.5,0
187.5,184.5,0
187.5,184.5,0
184.5,184.5,0
181.5,181.5,0
181.5,181.5,0
178.5,178.5,0
175.5,175.5,0
172.5,172.5,0
169.5,172.5,0
166.5,172.5,0
160.5,169.5,0
157.5,169.5,0
154.5,169.5,0
148.5,169.5,0
145.5,172.5,0
139.5,172.5,0
139.5,172.5,0
139.5,172.5,0
139.5,172.5,0
139.5,173.5,1

ID,Column,Variable Name,Data Type,Rank,Missing Value,Dimensions
1,A,x,System.Double,1,,frame
2,B,y,System.Double,1,,frame
3,C,code,System.Int16,1,,frame

Variable,Key,Type,Value
0,videofilepath,System.String,D:\Google Drive\Sync\bird videos\enoshima_edited.mp4
0,lambda_d,System.Double,10000
0,lambda_u,System.Double,1
0,lambda_o,System.Double,10000000
0,patch_size,System.Double,21
0,num_pca_data,System.Double,10000
0,pca_dim,System.Double,16
0,max_occlusion_duration,System.Double,250
0,matches_per_keyframe,System.Double,10
0,index_approx_ratio,System.Double,1
0,max_matches_per_frame,System.Double,1000
0,matches_appearance_threshold,System.Double,1E+100
0,index_accuracy,System.Double,3

