x,y,code
439.5,187.5,0
441.5,187.5,1
442.5,187.5,0
442.5,184.5,0
442.5,184.5,0
445.5,181.5,0
445.5,181.5,0
445.5,181.5,0
445.5,181.5,0
445.5,178.5,0
445.5,178.5,0
445.5,178.5,0
445.5,175.5,0
442.5,175.5,1
442.5,175.5,0
439.5,175.5,0
439.5,175.5,0
442.5,172.5,0
442.5,172.5,0
442.5,169.5,0
442.5,169.5,0
442.5,169.5,0
439.5,169.5,0
442.5,166.5,0
439.5,166.5,0
439.5,166.5,0
442.5,163.5,0
439.5,163.5,0
439.5,163.5,0
442.5,160.5,0
439.5,160.5,0
439.5,160.5,0
439.5,157.5,0
439.5,157.5,0
439.5,157.5,0
439.5,154.5,0
439.5,154.5,0
439.5,154.5,0
439.5,154.5,0
439.5,151.5,0
439.5,151.5,0
439.5,151.5,0
439.5,148.5,0
439.5,148.5,0
439.5,148.5,0
439.5,145.5,0
439.5,145.5,0
439.5,145.5,0
439.5,142.5,0
439.5,142.5,0
439.5,140.5,1
439.5,139.5,0
439.5,139.5,0
439.5,136.5,0
439.5,133.5,0
439.5,133.5,0
439.5,130.5,0
439.5,130.5,0
439.5,127.5,0
438.5,127.5,1
439.5,124.5,0
439.5,124.5,0
436.5,124.5,0
436.5,124.5,0
436.5,121.5,0
436.5,121.5,0
433.5,121.5,0
433.5,118.5,0
436.5,118.5,0
433.5,118.5,0
430.5,118.5,0
430.5,115.5,0
427.5,115.5,0
427.5,115.5,0
427.5,112.5,0
424.5,112.5,0
421.5,112.5,0
418.5,112.5,0
415.5,112.5,0
415.5,112.5,0
412.5,112.5,0
409.5,112.5,0
406.5,112.5,0
403.5,112.5,0
400.5,112.5,0
397.5,112.5,0
394.5,112.5,0
391.5,112.5,0
388.5,112.5,0
385.5,112.5,0
382.5,112.5,0
379.5,112.5,0
376.5,112.5,0
373.5,111.5,1
370.5,112.5,0
367.5,112.5,0
364.5,112.5,0
361.5,112.5,0
358.5,112.5,0
355.5,112.5,0
349.5,112.5,0
346.5,112.5,0
343.5,112.5,0
340.5,112.5,0
337.5,112.5,0
334.5,112.5,0
331.5,115.5,0
328.5,115.5,0
325.5,115.5,0
322.5,115.5,0
319.5,115.5,0
319.5,115.5,0
316.5,115.5,0
313.5,115.5,0
313.5,118.5,0
310.5,118.5,0
310.5,118.5,0
307.5,118.5,0
304.5,118.5,0
301.5,118.5,0
301.5,118.5,0
301.5,121.5,0
301.5,121.5,0
298.5,121.5,0
298.5,121.5,0
295.5,121.5,0
295.5,121.5,0
292.5,121.5,0
292.5,121.5,0
289.5,121.5,0
289.5,121.5,0
289.5,121.5,0
289.5,121.5,0
286.5,121.5,0
286.5,121.5,0
283.5,121.5,0
283.5,121.5,0
280.5,118.5,0
280.5,118.5,0
277.5,115.5,0
274.5,112.5,0
271.5,109.5,0
268.5,106.5,0
265.5,103.5,0
262.5,103.5,0
259.5,103.5,0
253.5,103.5,0
247.5,103.5,0
244.5,103.5,0
238.5,103.5,0
238.5,103.5,0
238.5,103.5,0
238.5,103.5,0
238.5,102.5,1

ID,Column,Variable Name,Data Type,Rank,Missing Value,Dimensions
1,A,x,System.Double,1,,frame
2,B,y,System.Double,1,,frame
3,C,code,System.Int16,1,,frame

Variable,Key,Type,Value
0,videofilepath,System.String,D:\Google Drive\Sync\bird videos\enoshima_edited.mp4
0,lambda_d,System.Double,10000
0,lambda_u,System.Double,1
0,lambda_o,System.Double,10000000
0,patch_size,System.Double,21
0,num_pca_data,System.Double,10000
0,pca_dim,System.Double,16
0,max_occlusion_duration,System.Double,250
0,matches_per_keyframe,System.Double,10
0,index_approx_ratio,System.Double,1
0,max_matches_per_frame,System.Double,1000
0,matches_appearance_threshold,System.Double,1E+100
0,index_accuracy,System.Double,3

