x,y,code
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
812.5,294.5,1
811.5,295.5,0
811.5,295.5,0
805.5,295.5,0
799.5,292.5,0
793.5,292.5,0
790.5,292.5,0
781.5,292.5,0
772.5,292.5,0
769.5,292.5,0
763.5,289.5,0
754.5,289.5,0
748.5,289.5,0
742.5,286.5,0
733.5,286.5,0
727.5,286.5,0
718.5,286.5,0
709.5,286.5,0
706.5,283.5,0
697.5,283.5,0
691.5,283.5,1
682.5,283.5,0
673.5,283.5,0
667.5,283.5,0
658.5,283.5,0
649.5,286.5,0
643.5,286.5,0
634.5,286.5,0
625.5,286.5,0
622.5,286.5,0
613.5,289.5,0
604.5,289.5,0
598.5,289.5,0
589.5,289.5,0
564.5,292.5,1
556.5,292.5,0
550.5,292.5,0
541.5,292.5,0
532.5,295.5,0
526.5,295.5,0
514.5,298.5,1
508.5,298.5,0
496.5,298.5,0
487.5,298.5,0
484.5,298.5,0
475.5,298.5,0
466.5,298.5,0
460.5,299.5,1
451.5,301.5,0
439.5,301.5,0
435.5,302.5,1
427.5,304.5,0
418.5,304.5,0
412.5,304.5,0
403.5,304.5,0
394.5,304.5,0
391.5,304.5,0
382.5,307.5,0
373.5,307.5,0
370.5,307.5,0
361.5,307.5,0
355.5,310.5,0
352.5,310.5,0
343.5,310.5,0
337.5,310.5,0
334.5,310.5,0
328.5,313.5,0
325.5,313.5,0
319.5,313.5,0
313.5,313.5,0
310.5,313.5,0
304.5,313.5,0
298.5,316.5,0
295.5,316.5,0
292.5,316.5,0
289.5,316.5,0
286.5,316.5,0
283.5,316.5,0
277.5,319.5,0
274.5,319.5,0
271.5,319.5,0
268.5,319.5,0
268.5,319.5,0
265.5,319.5,0
262.5,319.5,0
262.5,319.5,0
259.5,322.5,0
256.5,325.5,0
256.5,325.5,0
253.5,325.5,0
253.5,325.5,0
253.5,325.5,0
253.5,325.5,0
,,0
,,0
,,0
,,0
,,0
,,0
253.5,325.5,0
253.5,328.5,0
253.5,328.5,0
253.5,328.5,0
256.5,328.5,0
256.5,328.5,0
259.5,328.5,0
262.5,328.5,0
265.5,328.5,0
268.5,328.5,0
271.5,328.5,0
274.5,328.5,0
277.5,328.5,0
283.5,328.5,0
286.5,328.5,0
292.5,328.5,0
