x,y,code
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
1048.5,386.5,1
1042.5,385.5,0
1033.5,385.5,0
1024.5,385.5,0
1018.5,385.5,0
1006.5,385.5,0
1000.5,385.5,0
982.5,385.5,0
976.5,385.5,0
970.5,385.5,0
958.5,385.5,0
946.5,385.5,0
937.5,385.5,0
922.5,385.5,0
907.5,385.5,0
898.5,385.5,0
883.5,385.5,0
868.5,385.5,0
859.5,385.5,0
844.5,385.5,0
826.5,387.5,1
811.5,388.5,0
802.5,388.5,0
787.5,388.5,0
760.5,391.5,0
749.5,394.5,1
743.5,391.5,1
732.5,392.5,1
724.5,394.5,0
706.5,394.5,0
691.5,394.5,0
682.5,394.5,0
667.5,397.5,0
652.5,400.5,0
643.5,400.5,0
628.5,403.5,0
613.5,406.5,0
604.5,406.5,0
589.5,410.5,1
574.5,412.5,0
559.5,415.5,0
550.5,418.5,0
535.5,421.5,0
520.5,424.5,0
514.5,427.5,0
499.5,430.5,0
484.5,436.5,0
478.5,439.5,0
469.5,442.5,0
457.5,445.5,0
445.5,448.5,0
433.5,451.5,0
427.5,454.5,0
415.5,457.5,0
409.5,460.5,0
397.5,463.5,0
388.5,466.5,0
382.5,466.5,0
373.5,469.5,0
364.5,472.5,0
361.5,472.5,0
352.5,475.5,0
343.5,478.5,0
334.5,481.5,0
329.5,483.5,1
322.5,484.5,0
316.5,487.5,0
313.5,487.5,0
307.5,490.5,0
301.5,493.5,0
301.5,493.5,0
298.5,496.5,0
295.5,496.5,0
295.5,496.5,0
292.5,499.5,0
289.5,502.5,0
289.5,502.5,0
286.5,505.5,0
286.5,505.5,0
286.5,505.5,0
286.5,505.5,0
286.5,505.5,0
286.5,505.5,0
286.5,505.5,0
289.5,505.5,0
292.5,505.5,0
295.5,505.5,0
298.5,505.5,0
301.5,505.5,0
304.5,505.5,0
307.5,505.5,0
313.5,505.5,0
319.5,505.5,0
322.5,505.5,0
328.5,505.5,0
337.5,505.5,0
340.5,505.5,0
349.5,505.5,0
358.5,502.5,0
361.5,502.5,0
370.5,502.5,0
379.5,499.5,0
385.5,499.5,0
397.5,496.5,0
409.5,493.5,0
415.5,493.5,0
427.5,490.5,0
