x,y,code
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
935.5,371.5,1
928.5,373.5,0
919.5,373.5,0
910.5,373.5,0
904.5,373.5,0
895.5,373.5,0
889.5,373.5,0
874.5,373.5,0
868.5,373.5,0
862.5,373.5,0
853.5,376.5,0
844.5,376.5,0
838.5,376.5,0
829.5,376.5,0
820.5,376.5,0
814.5,376.5,0
802.5,376.5,0
792.5,376.5,1
787.5,376.5,0
775.5,376.5,0
763.5,376.5,0
751.5,376.5,0
745.5,376.5,0
733.5,374.5,1
721.5,373.5,0
715.5,373.5,0
703.5,373.5,0
691.5,373.5,0
685.5,373.5,0
673.5,373.5,0
661.5,373.5,0
655.5,373.5,0
640.5,373.5,0
625.5,373.5,0
619.5,373.5,0
604.5,373.5,0
592.5,373.5,0
586.5,373.5,0
571.5,370.5,0
556.5,367.5,0
541.5,364.5,0
535.5,364.5,0
520.5,361.5,0
505.5,358.5,0
496.5,358.5,0
482.5,355.5,1
469.5,352.5,0
460.5,352.5,0
454.5,349.5,0
442.5,346.5,0
430.5,343.5,0
418.5,340.5,0
412.5,340.5,0
400.5,337.5,0
394.5,337.5,0
382.5,334.5,0
373.5,331.5,0
367.5,331.5,0
358.5,328.5,0
349.5,325.5,0
346.5,325.5,0
340.5,325.5,0
331.5,323.5,1
325.5,322.5,0
322.5,322.5,0
316.5,320.5,1
310.5,319.5,0
307.5,319.5,0
301.5,316.5,0
298.5,313.5,0
295.5,313.5,0
292.5,313.5,0
289.5,310.5,0
289.5,310.5,0
286.5,310.5,0
286.5,310.5,0
286.5,310.5,0
286.5,310.5,0
286.5,310.5,0
286.5,310.5,0
286.5,310.5,0
286.5,310.5,0
286.5,310.5,1
286.5,310.5,0
289.5,310.5,0
292.5,310.5,0
295.5,310.5,0
298.5,310.5,0
304.5,310.5,0
307.5,310.5,0
310.5,310.5,0
316.5,310.5,0
325.5,310.5,0
328.5,310.5,0
334.5,310.5,0
343.5,310.5,0
349.5,310.5,0
358.5,310.5,0
370.5,313.5,0
379.5,313.5,0
391.5,313.5,0
403.5,316.5,0
409.5,316.5,0
421.5,316.5,0
436.5,319.5,0
442.5,319.5,0
451.5,322.5,0
466.5,322.5,0
