x,y,code
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
823.5,291.5,1
811.5,294.5,1
798.5,296.5,1
790.5,298.5,0
775.5,301.5,0
766.5,304.5,0
754.5,304.5,0
736.5,304.5,0
721.5,304.5,0
709.5,304.5,0
694.5,304.5,0
679.5,304.5,0
670.5,304.5,0
655.5,304.5,0
639.5,304.5,1
631.5,304.5,0
613.5,304.5,0
595.5,304.5,0
577.5,304.5,0
559.5,304.5,0
550.5,304.5,0
532.5,304.5,0
514.5,307.5,0
505.5,307.5,0
487.5,307.5,0
469.5,309.5,1
460.5,310.5,0
442.5,310.5,0
424.5,310.5,0
415.5,310.5,0
397.5,313.5,0
382.5,313.5,0
373.5,313.5,1
358.5,313.5,0
343.5,316.5,0
334.5,316.5,0
319.5,319.5,0
307.5,319.5,0
301.5,319.5,0
289.5,319.5,1
277.5,322.5,0
271.5,322.5,0
262.5,322.5,0
256.5,322.5,0
244.5,325.5,0
235.5,325.5,0
232.5,325.5,0
223.5,328.5,0
214.5,328.5,0
208.5,328.5,0
199.5,330.5,1
190.5,331.5,0
187.5,331.5,0
181.5,334.5,0
175.5,337.5,0
172.5,337.5,0
169.5,337.5,0
163.5,340.5,0
160.5,340.5,0
157.5,340.5,0
152.5,341.5,1
151.5,340.5,0
151.5,340.5,0
154.5,340.5,0
154.5,340.5,0
147.5,343.5,1
145.5,343.5,0
145.5,343.5,0
147.5,345.5,1
145.5,346.5,0
145.5,346.5,0
149.5,348.5,1
154.5,349.5,0
160.5,352.5,0
169.5,355.5,0
175.5,355.5,0
184.5,358.5,0
192.5,358.5,1
199.5,358.5,0
211.5,361.5,0
223.5,364.5,0
229.5,364.5,0
241.5,367.5,0
253.5,367.5,0
261.5,368.5,1
277.5,370.5,0
292.5,373.5,0
301.5,373.5,0
316.5,373.5,0
334.5,376.5,0
343.5,376.5,0
358.5,379.5,0
376.5,379.5,0
385.5,379.5,0
403.5,379.5,0
421.5,379.5,0
440.5,380.5,1
451.5,382.5,0
472.5,382.5,0
493.5,382.5,0
502.5,382.5,0
520.5,382.5,0
538.5,382.5,0
556.5,382.5,0
566.5,382.5,1
586.5,385.5,0
607.5,385.5,0
618.5,385.5,1
675.5,390.5,1
691.5,391.5,0
700.5,391.5,0
715.5,391.5,0
730.5,394.5,0
739.5,394.5,0
754.5,394.5,0
772.5,397.5,0
781.5,397.5,0
796.5,397.5,0
811.5,400.5,0
820.5,400.5,0
835.5,400.5,0
841.5,400.5,0
856.5,403.5,0
871.5,403.5,0
880.5,403.5,0
895.5,403.5,0
910.5,406.5,0
919.5,406.5,0
931.5,406.5,0
943.5,406.5,0
949.5,406.5,0
961.5,406.5,0
973.5,406.5,0
979.5,406.5,0
991.5,406.5,0
1000.5,406.5,0
1006.5,406.5,0
1015.5,406.5,0
1021.5,403.5,0
1027.5,403.5,0
1038.5,403.5,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2

ID,Column,Variable Name,Data Type,Rank,Missing Value,Dimensions
1,A,x,System.Double,1,,frame
2,B,y,System.Double,1,,frame
3,C,code,System.Int16,1,,frame

Variable,Key,Type,Value
0,videofilepath,System.String,C:\Users\stran\Google 雲端硬碟\Sync\bird videos\sim_10_white.mp4
0,lambda_d,System.Double,10000
0,lambda_u,System.Double,1
0,lambda_o,System.Double,10000000
0,patch_size,System.Double,21
0,num_pca_data,System.Double,10000
0,pca_dim,System.Double,16
0,max_occlusion_duration,System.Double,250
0,matches_per_keyframe,System.Double,10
0,index_approx_ratio,System.Double,1
0,max_matches_per_frame,System.Double,1000
0,matches_appearance_threshold,System.Double,1E+100
0,index_accuracy,System.Double,3

