x,y,code
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
1013.5,279.5,1
1009.5,280.5,0
1000.5,283.5,0
988.5,289.5,0
982.5,292.5,0
973.5,295.5,0
967.5,298.5,0
949.5,304.5,0
943.5,307.5,0
937.5,310.5,0
925.5,313.5,0
913.5,316.5,0
907.5,319.5,0
895.5,322.5,0
883.5,325.5,0
874.5,328.5,0
859.5,334.5,0
847.5,337.5,0
841.5,340.5,0
829.5,343.5,0
817.5,346.5,0
805.5,349.5,0
796.5,352.5,0
784.5,355.5,0
772.5,358.5,0
766.5,358.5,0
754.5,361.5,0
742.5,364.5,0
733.5,367.5,1
721.5,370.5,0
709.5,373.5,0
700.5,373.5,0
687.5,374.5,1
673.5,376.5,0
667.5,379.5,0
652.5,382.5,0
637.5,385.5,0
628.5,385.5,0
613.5,388.5,0
598.5,391.5,0
583.5,394.5,0
574.5,394.5,0
559.5,397.5,0
541.5,400.5,0
533.5,402.5,1
517.5,406.5,0
499.5,409.5,0
490.5,409.5,0
481.5,412.5,0
466.5,415.5,0
451.5,418.5,0
436.5,421.5,0
427.5,421.5,0
412.5,424.5,0
403.5,427.5,0
391.5,430.5,0
379.5,433.5,0
373.5,433.5,0
361.5,436.5,0
349.5,439.5,0
343.5,439.5,0
331.5,442.5,0
322.5,445.5,0
313.5,448.5,0
310.5,448.5,0
302.5,450.5,1
295.5,451.5,0
292.5,451.5,0
286.5,454.5,0
280.5,457.5,0
277.5,457.5,0
274.5,457.5,0
271.5,457.5,0
271.5,457.5,0
268.5,460.5,0
265.5,463.5,0
265.5,463.5,0
268.5,463.5,0
268.5,463.5,0
268.5,463.5,0
270.5,463.5,1
274.5,466.5,0
277.5,466.5,0
280.5,466.5,0
283.5,466.5,0
289.5,466.5,0
292.5,466.5,0
298.5,466.5,0
307.5,466.5,0
313.5,466.5,0
319.5,466.5,0
328.5,463.5,0
337.5,463.5,0
343.5,463.5,0
355.5,463.5,0
367.5,463.5,0
373.5,463.5,0
385.5,463.5,0
397.5,460.5,0
406.5,460.5,0
418.5,457.5,0
430.5,457.5,0
439.5,457.5,0
454.5,454.5,0
469.5,451.5,0
478.5,451.5,0
494.5,449.5,1
508.5,448.5,0
