x,y,code
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
682.5,302.5,1
682.5,304.5,0
682.5,304.5,0
679.5,307.5,0
679.5,310.5,0
676.5,313.5,0
676.5,313.5,0
676.5,316.5,0
673.5,319.5,0
670.5,322.5,0
670.5,325.5,0
667.5,328.5,0
664.5,331.5,0
661.5,334.5,0
661.5,337.5,0
661.5,340.5,0
661.5,343.5,0
658.5,346.5,0
655.5,349.5,0
655.5,352.5,0
653.5,358.5,1
652.5,361.5,0
649.5,364.5,0
643.5,370.5,0
640.5,373.5,0
637.5,376.5,0
630.5,379.5,1
625.5,385.5,0
622.5,388.5,0
616.5,397.5,0
613.5,400.5,0
607.5,406.5,0
604.5,409.5,0
598.5,415.5,0
595.5,421.5,0
592.5,424.5,0
586.5,430.5,0
580.5,436.5,0
574.5,442.5,0
562.5,451.5,0
553.5,460.5,0
550.5,466.5,0
541.5,475.5,0
532.5,484.5,0
529.5,487.5,0
523.5,496.5,0
513.5,506.5,1
508.5,511.5,0
499.5,520.5,0
493.5,529.5,0
490.5,535.5,0
487.5,538.5,0
481.5,544.5,0
478.5,550.5,0
472.5,556.5,0
466.5,562.5,0
463.5,568.5,0
457.5,574.5,0
451.5,580.5,0
448.5,586.5,0
445.5,589.5,0
442.5,595.5,0
439.5,598.5,0
436.5,601.5,0
433.5,604.5,0
430.5,610.5,0
430.5,610.5,0
427.5,613.5,0
424.5,616.5,0
418.5,622.5,0
418.5,622.5,0
419.5,623.5,1
415.5,625.5,0
415.5,625.5,0
415.5,625.5,0
418.5,625.5,0
424.5,622.5,0
433.5,611.5,1
439.5,607.5,0
445.5,601.5,0
448.5,598.5,0
454.5,592.5,0
460.5,586.5,0
463.5,583.5,0
472.5,577.5,0
481.5,568.5,0
484.5,565.5,0
493.5,556.5,0
502.5,547.5,0
508.5,541.5,0
517.5,532.5,0
529.5,523.5,0
535.5,517.5,0
547.5,505.5,0
556.5,496.5,0
562.5,490.5,0
571.5,481.5,0
580.5,472.5,0
589.5,463.5,0
592.5,457.5,0
601.5,448.5,0
610.5,439.5,0
613.5,433.5,0
622.5,424.5,0
631.5,415.5,0
637.5,412.5,0
643.5,403.5,0
653.5,397.5,1
661.5,394.5,0
667.5,385.5,0
673.5,379.5,0
676.5,376.5,0
679.5,373.5,0
690.5,363.5,1
694.5,361.5,0
697.5,358.5,0
