x,y,code
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
951.5,269.5,1
930.5,269.5,1
912.5,275.5,1
901.5,277.5,0
883.5,280.5,0
862.5,283.5,0
850.5,286.5,0
829.5,289.5,0
808.5,292.5,0
796.5,295.5,0
777.5,298.5,1
756.5,304.5,1
745.5,307.5,0
724.5,311.5,1
706.5,316.5,0
694.5,319.5,0
673.5,322.5,0
652.5,325.5,0
634.5,331.5,0
616.5,337.5,0
605.5,340.5,1
586.5,343.5,0
567.5,349.5,1
558.5,351.5,1
539.5,358.5,1
523.5,364.5,0
514.5,367.5,0
494.5,371.5,1
475.5,375.5,1
466.5,379.5,0
451.5,388.5,1
431.5,392.5,1
421.5,397.5,0
404.5,404.5,1
390.5,408.5,1
381.5,412.5,1
366.5,420.5,1
352.5,424.5,1
344.5,429.5,1
328.5,434.5,1
316.5,439.5,1
308.5,444.5,1
295.5,448.5,1
291.5,451.5,1
278.5,457.5,1
266.5,463.5,1
259.5,466.5,0
250.5,472.5,0
241.5,475.5,0
235.5,478.5,0
226.5,481.5,0
217.5,484.5,0
211.5,487.5,0
205.5,490.5,0
196.5,493.5,0
190.5,496.5,0
184.5,499.5,0
178.5,502.5,0
175.5,505.5,0
169.5,508.5,0
163.5,511.5,0
163.5,511.5,0
160.5,514.5,0
157.5,514.5,0
157.5,514.5,0
154.5,517.5,0
151.5,520.5,0
151.5,520.5,0
151.5,520.5,0
151.5,520.5,0
151.5,520.5,0
151.5,520.5,0
154.5,520.5,0
154.5,520.5,0
157.5,520.5,0
160.5,520.5,0
163.5,520.5,0
166.5,520.5,0
169.5,520.5,0
175.5,517.5,0
181.5,514.5,0
184.5,514.5,0
193.5,511.5,0
202.5,508.5,0
205.5,508.5,0
214.5,505.5,0
223.5,502.5,0
229.5,499.5,0
238.5,496.5,0
250.5,493.5,0
256.5,490.5,0
268.5,487.5,0
280.5,484.5,0
286.5,481.5,0
301.5,475.5,0
316.5,469.5,0
331.5,463.5,0
340.5,460.5,0
355.5,454.5,0
370.5,448.5,0
379.5,445.5,0
397.5,439.5,0
415.5,433.5,0
433.5,427.5,0
445.5,424.5,0
463.5,418.5,0
484.5,409.5,0
494.5,405.5,1
561.5,381.5,1
580.5,373.5,0
592.5,370.5,0
612.5,363.5,1
631.5,355.5,0
643.5,352.5,0
663.5,343.5,1
682.5,335.5,1
694.5,331.5,0
714.5,325.5,1
733.5,316.5,0
745.5,313.5,1
766.5,304.5,0
776.5,301.5,1
797.5,297.5,1
816.5,290.5,1
828.5,287.5,1
846.5,283.5,1
870.5,276.5,1
881.5,275.5,1
901.5,269.5,1
924.5,264.5,1
936.5,259.5,1
957.5,254.5,1
976.5,252.5,1
988.5,250.5,0
1006.5,244.5,0
1024.5,241.5,0
1036.5,238.5,0
1051.5,235.5,0
1066.5,232.5,0
1075.5,229.5,0
1088.5,225.5,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2

ID,Column,Variable Name,Data Type,Rank,Missing Value,Dimensions
1,A,x,System.Double,1,,frame
2,B,y,System.Double,1,,frame
3,C,code,System.Int16,1,,frame

Variable,Key,Type,Value
0,videofilepath,System.String,C:\Users\stran\Google 雲端硬碟\Sync\bird videos\sim_10_white.mp4
0,lambda_d,System.Double,10000
0,lambda_u,System.Double,1
0,lambda_o,System.Double,10000000
0,patch_size,System.Double,21
0,num_pca_data,System.Double,10000
0,pca_dim,System.Double,16
0,max_occlusion_duration,System.Double,250
0,matches_per_keyframe,System.Double,10
0,index_approx_ratio,System.Double,1
0,max_matches_per_frame,System.Double,1000
0,matches_appearance_threshold,System.Double,1E+100
0,index_accuracy,System.Double,3

