x,y,code
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
1139.5,438.5,1
1138.5,439.5,0
1135.5,439.5,0
1129.5,439.5,0
1117.5,436.5,0
1108.5,436.5,0
1102.5,436.5,0
1090.5,433.5,0
1081.5,430.5,0
1075.5,430.5,0
1063.5,430.5,0
1057.5,430.5,0
1045.5,427.5,0
1033.5,424.5,0
1027.5,424.5,0
1015.5,421.5,0
1006.5,421.5,0
985.5,418.5,0
976.5,415.5,0
967.5,415.5,0
952.5,412.5,0
934.5,409.5,0
925.5,409.5,0
910.5,409.5,0
894.5,406.5,1
886.5,406.5,0
871.5,403.5,0
856.5,400.5,0
847.5,400.5,0
832.5,397.5,0
820.5,395.5,1
805.5,394.5,0
796.5,394.5,0
784.5,391.5,0
769.5,391.5,0
760.5,391.5,0
745.5,391.5,0
733.5,385.5,0
724.5,382.5,0
713.5,381.5,1
697.5,379.5,0
691.5,379.5,0
676.5,376.5,0
661.5,373.5,0
655.5,373.5,0
643.5,370.5,0
628.5,367.5,0
622.5,367.5,0
607.5,364.5,0
592.5,361.5,0
577.5,358.5,0
571.5,355.5,0
556.5,352.5,0
541.5,349.5,0
532.5,346.5,0
517.5,343.5,0
502.5,340.5,0
493.5,337.5,0
487.5,336.5,1
472.5,334.5,0
457.5,331.5,0
445.5,328.5,0
439.5,328.5,0
427.5,325.5,0
421.5,325.5,0
409.5,322.5,0
397.5,319.5,0
391.5,319.5,0
379.5,316.5,0
370.5,313.5,0
364.5,313.5,0
355.5,310.5,0
346.5,307.5,0
340.5,307.5,0
337.5,307.5,0
328.5,304.5,0
322.5,304.5,0
319.5,303.5,1
313.5,301.5,0
307.5,298.5,0
304.5,298.5,0
301.5,298.5,0
298.5,298.5,0
298.5,298.5,0
295.5,298.5,0
292.5,298.5,0
292.5,298.5,0
292.5,298.5,0
292.5,298.5,0
292.5,298.5,0
292.5,298.5,0
295.5,298.5,1
298.5,298.5,0
301.5,298.5,0
304.5,298.5,0
307.5,298.5,0
308.5,298.5,1
313.5,298.5,0
319.5,301.5,0
322.5,301.5,0
325.5,301.5,0
331.5,304.5,0
340.5,304.5,0
343.5,304.5,0
352.5,304.5,0
361.5,307.5,0
367.5,307.5,0
376.5,310.5,0
388.5,313.5,0
394.5,313.5,0
