x,y,code
437.5,237.5,1
439.5,235.5,0
439.5,235.5,0
439.5,235.5,0
436.5,235.5,0
436.5,235.5,0
436.5,235.5,0
436.5,235.5,0
436.5,232.5,0
436.5,232.5,0
433.5,232.5,0
436.5,229.5,0
433.5,229.5,0
430.5,229.5,0
427.5,229.5,0
427.5,229.5,0
427.5,229.5,0
427.5,229.5,0
430.5,229.5,0
424.5,223.5,0
421.5,223.5,0
421.5,220.5,0
419.5,220.5,1
418.5,220.5,0
418.5,220.5,0
418.5,217.5,0
415.5,217.5,0
415.5,217.5,0
415.5,214.5,0
415.5,214.5,0
415.5,211.5,0
415.5,211.5,0
412.5,211.5,0
412.5,208.5,0
409.5,208.5,0
407.5,206.5,1
409.5,205.5,0
409.5,202.5,0
409.5,202.5,0
409.5,199.5,0
409.5,199.5,0
409.5,196.5,0
406.5,196.5,0
406.5,196.5,0
406.5,193.5,0
403.5,193.5,0
400.5,193.5,0
400.5,193.5,0
400.5,190.5,0
400.5,187.5,0
400.5,187.5,0
400.5,184.5,0
397.5,184.5,0
394.5,184.5,0
394.5,181.5,0
393.5,181.5,1
391.5,181.5,0
391.5,178.5,0
388.5,178.5,0
385.5,178.5,0
385.5,175.5,0
385.5,175.5,0
382.5,175.5,0
382.5,172.5,0
379.5,172.5,0
379.5,169.5,0
376.5,169.5,0
373.5,169.5,0
373.5,169.5,0
370.5,166.5,0
367.5,166.5,0
364.5,166.5,0
361.5,166.5,0
358.5,166.5,0
355.5,163.5,0
352.5,163.5,0
349.5,163.5,0
346.5,160.5,0
340.5,160.5,0
337.5,160.5,0
334.5,160.5,0
331.5,160.5,0
325.5,160.5,0
322.5,158.5,1
319.5,157.5,0
316.5,157.5,0
310.5,157.5,0
304.5,157.5,0
301.5,157.5,0
295.5,157.5,0
292.5,154.5,0
289.5,154.5,0
283.5,154.5,0
280.5,154.5,0
274.5,151.5,0
271.5,151.5,0
265.5,151.5,0
262.5,151.5,0
256.5,151.5,0
253.5,151.5,0
247.5,151.5,0
241.5,151.5,0
238.5,151.5,0
235.5,151.5,0
229.5,151.5,0
225.5,151.5,1
220.5,151.5,0
217.5,151.5,0
214.5,151.5,0
211.5,151.5,0
205.5,151.5,0
202.5,151.5,0
199.5,151.5,0
196.5,151.5,0
193.5,151.5,0
190.5,151.5,0
187.5,151.5,0
184.5,151.5,0
181.5,151.5,0
178.5,151.5,0
175.5,151.5,0
172.5,151.5,0
172.5,151.5,0
169.5,151.5,0
166.5,151.5,0
166.5,151.5,0
163.5,151.5,0
160.5,151.5,0
160.5,151.5,0
157.5,151.5,0
154.5,151.5,0
154.5,151.5,0
154.5,151.5,0
151.5,151.5,0
148.5,151.5,0
145.5,151.5,0
145.5,151.5,0
142.5,148.5,0
139.5,145.5,0
136.5,142.5,0
133.5,139.5,0
130.5,136.5,0
127.5,136.5,0
124.5,133.5,0
118.5,133.5,0
112.5,133.5,0
109.5,133.5,0
103.5,133.5,0
97.5,136.5,0
91.5,136.5,0
91.5,136.5,0
91.5,136.5,0
91.5,136.5,0
91.5,136.5,0

ID,Column,Variable Name,Data Type,Rank,Missing Value,Dimensions
1,A,x,System.Double,1,,frame
2,B,y,System.Double,1,,frame
3,C,code,System.Int16,1,,frame

Variable,Key,Type,Value
0,videofilepath,System.String,D:\Google Drive\Sync\bird videos\enoshima_edited.mp4
0,lambda_d,System.Double,10000
0,lambda_u,System.Double,1
0,lambda_o,System.Double,10000000
0,patch_size,System.Double,21
0,num_pca_data,System.Double,10000
0,pca_dim,System.Double,16
0,max_occlusion_duration,System.Double,250
0,matches_per_keyframe,System.Double,10
0,index_approx_ratio,System.Double,1
0,max_matches_per_frame,System.Double,1000
0,matches_appearance_threshold,System.Double,1E+100
0,index_accuracy,System.Double,3

